[2025-11-18T09:03:00.060Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:03:05.929Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:04:06.005Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:04:06.007Z] 🚷 IP banned for 10 min | IP=::1 | UA=n/a | URL=
[2025-11-18T09:06:00.055Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:07:00.092Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:08:00.092Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:09:00.110Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:10:00.054Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:10:20.390Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:11:06.021Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:12:45.038Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:13:06.022Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:14:06.029Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:14:06.033Z] 🚷 IP banned for 10 min | IP=::1 | UA=n/a | URL=
[2025-11-18T09:16:00.038Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:17:00.031Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:18:00.029Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:19:00.068Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:20:00.051Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:21:00.061Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:22:00.033Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:23:00.075Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:24:00.043Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:25:00.069Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:25:00.077Z] 🚷 IP banned for 10 min | IP=::1 | UA=n/a | URL=
[2025-11-18T09:26:00.021Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:27:00.029Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:28:00.019Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:28:29.346Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:28:49.287Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:37:00.253Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:38:00.256Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:39:00.021Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:40:00.124Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:41:00.064Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:42:00.053Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:42:00.055Z] 🚷 IP banned for 10 min | IP=::1 | UA=n/a | URL=
[2025-11-18T09:43:00.083Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:44:00.025Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:45:00.031Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:52:11.991Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:52:12.018Z] 🚷 IP banned for 10 min | IP=::1 | UA=n/a | URL=
[2025-11-18T09:53:02.448Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:53:07.842Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:57:42.004Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:58:42.010Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:59:42.014Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T09:59:42.016Z] 🚷 IP banned for 10 min | IP=::1 | UA=n/a | URL=
[2025-11-18T10:00:42.037Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:01:42.014Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:03:00.115Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:04:00.028Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:05:00.055Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:06:00.032Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:06:43.984Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:06:47.412Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:06:47.414Z] 🚷 IP banned for 10 min | IP=::1 | UA=n/a | URL=
[2025-11-18T10:08:07.031Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:09:53.052Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:10:53.012Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:11:53.014Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:12:53.021Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:12:53.023Z] 🚷 IP banned for 10 min | IP=::1 | UA=n/a | URL=
[2025-11-18T10:13:52.999Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:14:52.999Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:16:00.024Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:17:00.019Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:18:00.081Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:19:00.014Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:27:14.119Z] ⚠️ Unauthorized admin attempt | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:27:14.239Z] 🚷 IP banned for 10 min | IP=::1 | UA=n/a | URL=
[2025-11-18T10:28:00.044Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:29:00.103Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:30:00.057Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:31:00.052Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:32:00.069Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
[2025-11-18T10:32:13.018Z] 🚫 Banned IP tried again: ::1 | IP=::1 | UA=Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/142.0.0.0 Safari/537.36 | URL=/api/admin/profiles
